,implied_volatility,open_interest,break_even_price,day_close,day_high,last_updated,day_low,day_open,day_change_percent,day_change,previous_close,day_volume,day_vwap,contract_type,exercise_style,expiration_date,shares_per_contract,strike_price,option_symbol,delta,gamma,theta,vega,ask,ask_size,bid,bid_size,quote_last_updated,midpoint,conditions,exchange,price,sip_timestamp,size,change_to_break_even,underlying_last_updated,underlying_price,underlying_ticker
1013,0.5860135077695299,2743,64.935,,,1.6880688e+18,,,,,0.05,,,put,american,2024-01-19,100,65.0,,-0.002229388147810863,8.242117106481077e-05,-0.0014055856331632065,0.015180304306624166,0.12,1,0.01,9,,0.065,[209],325.0,0.05,1.688066525956317e+18,20.0,-129.0,,,
549,0.7048260193956537,827,94.98,,,1.6880688e+18,,,,,0.02,,,put,american,2023-08-18,100,95.0,,-0.0012803528316130803,8.397424848118919e-05,-0.0021260903830780395,0.0036170222578069977,0.03,3,0.01,3,,0.02,[233],302.0,0.02,1.6880511149519388e+18,1.0,-99.3,,,
459,0.8369861787945553,0,94.98,,,,,,,,,,,put,american,2023-08-04,100,95.0,,-0.0012821411104263982,8.420403459856568e-05,-0.0030204136908566076,0.0031030780912729024,0.04,81,0.0,0,,0.02,,,,,,-99.3,,,
913,0.5468437437016447,1639,74.955,,,1.6880688e+18,,,,,0.02,,,put,american,2023-12-15,100,75.0,,-0.00190139951872291,8.48180884174312e-05,-0.001262406017806957,0.005577591404557607,0.06,56,0.03,43,,0.045,[227],309.0,0.02,1.688068527565142e+18,43.0,-119.0,,,
217,2.19852212655543,28,194.5,,,1.6878096e+18,,,,,132.9,,,call,american,2023-07-21,100,55.0,,0.9969722580427998,8.516784431997696e-05,-0.026373032218793925,0.005020358251703325,141.0,50,138.0,77,,139.5,[209],301.0,132.9,1.687789875044e+18,1.0,0.2,,,
631,0.6675811385028331,2688,84.97,,,1.6881552e+18,,,,,0.02,,,put,american,2023-09-15,100,85.0,,-0.001570217941801737,8.525184203597518e-05,-0.0019258751665731494,0.004204060209022621,0.05,167,0.01,37,,0.03,[209],313.0,0.02,1.6881331284584973e+18,2.0,-109.0,,,
548,0.7693307735665483,559,89.975,,,1.6881552e+18,,,,,0.02,,,put,american,2023-08-18,100,90.0,,-0.0014449108796589563,8.604819460442397e-05,-0.0025990587278414577,0.003537565732432578,0.04,63,0.01,69,,0.025,[219],315.0,0.02,1.6881518147797056e+18,6.0,-104.0,,,
178,0.7084785998131885,31,129.995,,,1.6881552e+18,,,,,0.01,,,put,american,2023-07-14,100,130.0,,-0.0006716247776068514,8.96499701491049e-05,-0.0023108669724324154,0.0006906322376601365,0.01,1,0.0,0,,0.005,[209],315.0,0.01,1.6881533696703657e+18,6.0,-64.3,,,
70,1.0542388842148638,522,129.995,,,1.6880688e+18,,,,,0.01,,,put,american,2023-07-07,100,130.0,,-0.0006725363743033712,8.988890984767443e-05,-0.005151272692754826,0.00047270327193730676,0.01,153,0.0,0,,0.005,[209],325.0,0.01,1.6880658326935542e+18,12.0,-64.3,,,
379,0.7977798562526316,0,104.985,,,1.6881552e+18,,,,,0.01,,,put,american,2023-07-28,100,105.0,,-0.0011559763405633232,9.034987599654765e-05,-0.0029462273427926316,0.0029196836170937235,0.03,89,0.0,0,,0.015,[209],315.0,0.01,1.6881541475305021e+18,8.0,-89.3,,,
419,0.7789673127316137,0,194.7,,,1.6881552e+18,,,,,93.04,,,call,american,2023-08-04,100,100.0,,0.9982226788773473,9.482760000603876e-05,-0.014196977992906375,0.003176015587709273,96.1,21,93.3,90,,94.7,[233],302.0,93.04,1.6881364420994304e+18,1.0,0.4,,,
0,4.571860165420531,0,194.475,,,,,,,,,,,call,american,2023-07-07,100,50.0,,0.9963645908964059,9.524239262137975e-05,-0.1078799502567258,0.002580410397061354,145.85,51,143.1,90,,144.475,,,,,,0.175,,,
410,1.8913560195618768,0,194.6,,,,,,,,,,,call,american,2023-08-04,100,50.0,,0.9959747167005634,9.595954746667805e-05,-0.02211109601823907,0.006168541539283708,146.1,67,143.1,77,,144.6,,,,,,0.3,,,
1216,0.6081864563165319,9104,49.835,,,1.6881552e+18,,,,,0.07,,,put,american,2024-06-21,100,50.0,,-0.0037421597106526753,9.61185118867161e-05,-0.0017369124286452033,0.016835837398085217,0.3,20,0.03,5,,0.165,[227],302.0,0.07,1.688153296253514e+18,1.0,-144.0,,,
632,0.624761928270798,3415,89.97,,,1.6881552e+18,,,,,0.02,,,put,american,2023-09-15,100,90.0,,-0.0016803420156707995,9.703187485117153e-05,-0.0019165499418934558,0.004309396336339655,0.05,56,0.01,10,,0.03,[227],323.0,0.02,1.688147031844424e+18,80.0,-104.0,,,
1014,0.5512921946323157,5058,69.93,,,1.6879824e+18,,,,,0.05,,,put,american,2024-01-19,100,70.0,,-0.002535136471496758,9.817035673663104e-05,-0.0014762532632886843,0.01566951195493996,0.1,15,0.04,20,,0.07,[219],313.0,0.05,1.687969733786e+18,1.0,-124.0,,,
1523,0.49987996667437273,7390,49.815,,,1.6881552e+18,,,,,0.18,,,put,american,2025-01-17,100,50.0,,-0.004020559684716469,9.966815961394522e-05,-0.0011731170302914464,0.044436647924749086,0.19,60,0.18,1,,0.185,[209],316.0,0.18,1.688146467145985e+18,1.0,-144.0,,,
820,0.5652525650637474,236,79.95,,,1.6881552e+18,,,,,0.07,,,put,american,2023-11-17,100,80.0,,-0.0022200640367070453,0.00010340214950838188,-0.0016513700250036423,0.014430656277769951,0.08,16,0.02,49,,0.05,[232],308.0,0.07,1.688154437920052e+18,6.0,-114.0,,,
380,0.7403453242884617,0,109.985,,,1.6881552e+18,,,,,0.01,,,put,american,2023-07-28,100,110.0,,-0.0012433933987017016,0.00010401568528745355,-0.0029182917772058044,0.0029810607271413287,0.03,42,0.0,0,,0.015,[209],322.0,0.01,1.688145006650766e+18,3.0,-84.3,,,
284,0.8609634167096322,7478,109.985,,,1.6881552e+18,,,,,0.01,,,put,american,2023-07-21,100,110.0,,-0.0012444869196402593,0.00010419729253607046,-0.0039650297081967375,0.002594357133285941,0.02,72,0.01,77,,0.015,[209],313.0,0.01,1.688153940178983e+18,1.0,-84.3,,,
1217,0.5631103951045329,1441,54.845,,,1.6880688e+18,,,,,0.1,,,put,american,2024-06-21,100,55.0,,-0.003840029639942365,0.00010621434306161976,-0.001636557010654073,0.017514151445105854,0.26,93,0.05,10,,0.155,[209],303.0,0.1,1.6880454015761283e+18,3.0,-139.0,,,
71,0.963352045918303,2747,134.995,,,1.6880688e+18,,,,,0.01,,,put,american,2023-07-07,100,135.0,,-0.0007354777457036732,0.00010710974692539546,-0.005123510495599081,0.0004812086210894897,0.01,153,0.0,0,,0.005,[209],325.0,0.01,1.6880658313932856e+18,80.0,-59.3,,,
1318,0.5130206231268853,25,54.835,,,1.6879824e+18,,,,,0.1,,,put,american,2024-09-20,100,55.0,,-0.004000527656484422,0.00010864376960434584,-0.0013668639268097523,0.01914513314716189,0.23,10,0.1,5,,0.165,[209],322.0,0.1,1.687978562832e+18,2.0,-139.0,,,
1419,0.519931122087829,25,49.78,,,1.6872912e+18,,,,,0.13,,,put,american,2024-12-20,100,50.0,,-0.004593931115506119,0.00010994737693900035,-0.0014055371158412685,0.044189863886479615,0.34,13,0.1,5,,0.22,[209],303.0,0.13,1.68727809227e+18,7.0,-145.0,,,
1117,0.49883079160819266,818,69.915,,,1.6881552e+18,,,,,0.12,,,put,american,2024-03-15,100,70.0,,-0.002955492146045508,0.0001101080829719085,-0.0013375311013061842,0.017012786558960144,0.12,214,0.05,115,,0.085,[219],301.0,0.12,1.688155109292982e+18,1.0,-124.0,,,
721,0.5854163154873813,1397,84.955,,,1.6873776e+18,,,,,0.05,,,put,american,2023-10-20,100,85.0,,-0.0021852634603088954,0.0001104172192774481,-0.0019012662208272438,0.005494038570444005,0.07,8,0.02,30,,0.045,[209],301.0,0.05,1.687367911754e+18,5.0,-109.0,,,
460,0.79589309944313,0,99.975,,,,,,,,,,,put,american,2023-08-04,100,100.0,,-0.0016620454580726842,0.0001125554443928075,-0.003647369443744198,0.0031820921287862114,0.05,39,0.0,0,,0.025,,,,,,-94.3,,,
819,0.6188809204187967,207,74.93,,,1.6879824e+18,,,,,0.05,,,put,american,2023-11-17,100,75.0,,-0.002727397749483546,0.00011261471493181003,-0.002160549483747642,0.014116843711016711,0.13,9,0.01,9,,0.07,[209],300.0,0.05,1.687961559529e+18,1.0,-119.0,,,
271,0.49960184152556725,4213,280.005,,,1.6881552e+18,,,,,0.01,,,call,american,2023-07-21,100,280.0,,0.0007974170082839614,0.00011809074432065824,-0.0015434893332345494,0.0013998075807640906,0.01,520,0.0,0,,0.005,[233],302.0,0.01,1.6881545897979615e+18,2.0,85.705,,,
285,0.797090882831062,8974,114.985,,,1.6881552e+18,,,,,0.01,,,put,american,2023-07-21,100,115.0,,-0.0013414957502865226,0.00012049144448289891,-0.00392690314675096,0.002647506269481807,0.02,5,0.01,27,,0.015,[219],304.0,0.01,1.6881546045888033e+18,7.0,-79.3,,,
550,0.6840931089719512,3440,99.97,,,1.6881552e+18,,,,,0.03,,,put,american,2023-08-18,100,100.0,,-0.0019340503011981904,0.00012704163870325098,-0.00302693615742384,0.003716275560103496,0.04,1,0.02,5,,0.03,[209],322.0,0.03,1.6881545920831252e+18,1.0,-94.3,,,
720,0.6466228824075486,699,79.93,,,1.6881552e+18,,,,,0.03,,,put,american,2023-10-20,100,80.0,,-0.002924536548542397,0.0001284359735266814,-0.0027028712701927214,0.013304389859041497,0.12,10,0.02,1,,0.07,[209],302.0,0.03,1.6881499318401042e+18,1.0,-114.0,,,
72,0.8758386954758118,1450,139.995,,,1.6881552e+18,,,,,0.01,,,put,american,2023-07-07,100,140.0,,-0.0008083674640318483,0.00012893134051362374,-0.005095589147691325,0.0004894166325198761,0.01,78,0.0,0,,0.005,[219],301.0,0.01,1.6881534424002132e+18,1.0,-54.3,,,
461,0.7415724375296486,0,104.975,,,,,,,,,,,put,american,2023-08-04,100,105.0,,-0.0017841692122344734,0.00012900930311840806,-0.003625623719625529,0.0032533501542500853,0.05,81,0.0,0,,0.025,,,,,,-89.3,,,
915,0.4893106225798688,1119,84.94,,,1.6880688e+18,,,,,0.07,,,put,american,2023-12-15,100,85.0,,-0.002742439249755839,0.0001307700797101925,-0.0015471708538568989,0.015787502518531272,0.07,1,0.05,40,,0.06,[227],323.0,0.07,1.6880684451763773e+18,1.0,-109.0,,,
633,0.6069590289825311,2844,94.96,,,1.6880688e+18,,,,,0.02,,,put,american,2023-09-15,100,95.0,,-0.0022803029372952,0.0001334121725129489,-0.002484273821252885,0.00445659082019706,0.06,5,0.02,14,,0.04,[209],300.0,0.02,1.6880648491513754e+18,2.0,-99.3,,,
413,1.3854547318769068,0,194.65,,,,,,,,,,,call,american,2023-08-04,100,70.0,,0.9958798382531792,0.00013346021097434768,-0.020302194701284297,0.0073833667609221835,126.15,1,123.15,1,,124.65,,,,,,0.35,,,
1319,0.48840094798421346,13,59.81,,,1.6872912e+18,,,,,0.14,,,put,american,2024-09-20,100,60.0,,-0.004785948716758761,0.0001339283261984374,-0.001517586501901413,0.0452354235945576,0.28,101,0.1,5,,0.19,[209],301.0,0.14,1.687277874868e+18,4.0,-134.0,,,
1016,0.4891463011582671,12052,79.92,,,1.6881552e+18,,,,,0.08,,,put,american,2024-01-19,100,80.0,,-0.003233350219524435,0.00013757183261556397,-0.00161635116781957,0.016553604447479907,0.1,111,0.06,3,,0.08,[209],301.0,0.08,1.6881547952108918e+18,5.0,-114.0,,,
495,1.2866397523052515,8,194.75,,,1.6872912e+18,,,,,120.53,,,call,american,2023-08-18,100,65.0,,0.9951347683296435,0.00013779560344073124,-0.01813000394396492,0.008362648433677233,131.2,1,128.3,50,,129.75,[233],302.0,120.53,1.687291195898e+18,8.0,0.45,,,
1218,0.5455575617318155,1095,59.805,,,1.6881552e+18,,,,,0.11,,,put,american,2024-06-21,100,60.0,,-0.004920715904823499,0.00013779962259273992,-0.001985266062651074,0.04258431858495913,0.29,36,0.1,1,,0.195,[227],312.0,0.11,1.6881505434031406e+18,1.0,-134.0,,,
821,0.538408257308143,528,84.935,,,1.6879824e+18,,,,,0.07,,,put,american,2023-11-17,100,85.0,,-0.0029357639596294094,0.00013833807195512158,-0.0019974963075068816,0.014840227054755482,0.1,48,0.03,96,,0.065,[209],319.0,0.07,1.687963515435e+18,7.0,-109.0,,,
286,0.7359879604165674,9984,119.985,,,1.6881552e+18,,,,,0.01,,,put,american,2023-07-21,100,120.0,,-0.0014497782372442426,0.00014006272607218395,-0.003888383384049584,0.0026981964243672713,0.02,6,0.01,406,,0.015,[227],302.0,0.01,1.688152740654739e+18,10.0,-74.3,,,
1715,0.4420810187092894,729,49.625,,,1.6881552e+18,,,,,0.35,,,put,american,2025-12-19,100,50.0,,-0.006694765316033485,0.000140092685546439,-0.0012118363047255627,0.05069651075908065,0.4,148,0.35,1,,0.375,[209],313.0,0.35,1.6881535678541e+18,1.0,-145.0,,,
270,0.4537798427980268,1376,270.005,,,1.687896e+18,,,,,0.01,,,call,american,2023-07-21,100,270.0,,0.0008718811411136849,0.000141442360580543,-0.0015271048479062568,0.0013833989909546817,0.01,39,0.0,0,,0.005,[219],312.0,0.01,1.687884577802e+18,1.0,75.705,,,
218,2.2161333393531515,2542,194.6,,,1.6881552e+18,,,,,133.1,,,call,american,2023-07-21,100,60.0,,0.9948514916831872,0.00014184096452381602,-0.04181527766679519,0.005245564432292261,136.0,50,133.2,77,,134.6,[209],315.0,133.1,1.6881475693475218e+18,1.0,0.3,,,
722,0.5547081633363558,1933,89.945,,,1.6879824e+18,,,,,0.03,,,put,american,2023-10-20,100,90.0,,-0.0027478662238492532,0.0001421149620681042,-0.00219074668369511,0.01392554881674748,0.08,165,0.03,23,,0.055,[227],323.0,0.03,1.687976259724e+18,1.0,-104.0,,,
110,3.401374972249763,0,194.675,,,,,,,,,,,call,american,2023-07-14,100,50.0,,0.9935161280503282,0.0001441220848223189,-0.0910815555685093,0.008875477602055088,145.85,60,143.5,1,,144.675,,,,,,0.375,,,
1524,0.4890354078320885,289,54.71,,,1.6866e+18,,,,,0.3,,,put,american,2025-01-17,100,55.0,,-0.006091554676609449,0.00014572459236599324,-0.0016252732047650769,0.04707166699432688,0.48,171,0.1,97,,0.29,[232],312.0,0.3,1.686590837533e+18,7.0,-140.0,,,
1317,0.6016299511097813,421,49.635,,,1.6880688e+18,,,,,0.11,,,put,american,2024-09-20,100,50.0,,-0.006775558647054509,0.00014607816285417037,-0.0025410965196335407,0.042791881050416626,0.69,45,0.04,2,,0.365,[209],316.0,0.11,1.6880583148864525e+18,1.0,-145.0,,,
381,0.7019480621797612,429,114.98,,,1.6881552e+18,,,,,0.01,,,put,american,2023-07-28,100,115.0,,-0.0017129480796888768,0.00014719294457805996,-0.0037088019796500484,0.003045773500970683,0.04,6,0.0,0,,0.02,[219],319.0,0.01,1.688144998452499e+18,4.0,-79.3,,,
1478,0.3163798624195543,419,199.0,,,1.6881552e+18,,,,,117.46,,,call,american,2025-01-17,100,80.0,,0.9890934541104067,0.00014767660084664784,-0.00841081353536921,0.020923329622111013,120.85,1,117.15,1,,119.0,[233],302.0,117.46,1.6881328046775588e+18,3.0,4.7,,,
1015,0.5406875605164243,4372,74.89,,,1.6881552e+18,,,,,0.06,,,put,american,2024-01-19,100,75.0,,-0.003912507013568783,0.00014803884416362834,-0.002134131228645723,0.016307571783251696,0.17,9,0.05,10,,0.11,[227],323.0,0.06,1.6881369951643387e+18,20.0,-119.0,,,
1275,0.3188059358517979,27,198.35,,,1.6866e+18,,,,,100.87,,,call,american,2024-09-20,100,85.0,,0.9909705453912114,0.00014855820334295927,-0.009253516070882569,0.020146502423965575,115.3,90,111.4,90,,113.35,[227],323.0,100.87,1.686578015764e+18,4.0,4.05,,,
1118,0.48736914503591733,98,74.88,,,1.687896e+18,,,,,0.12,,,put,american,2024-03-15,100,75.0,,-0.004172611238924879,0.00015460148896662742,-0.0017863845803100817,0.01772376045507451,0.14,148,0.1,3,,0.12,[227],312.0,0.12,1.687885732097e+18,1.0,-119.0,,,
970,0.29989687332679965,3680,196.85,,,1.6881552e+18,,,,,87.4,,,call,american,2024-01-19,100,110.0,,0.9953171006990473,0.00015592666184494525,-0.012970707006232264,0.017317556964328268,88.55,3,85.15,3,,86.85,[209],315.0,87.4,1.6881548900542113e+18,1.0,2.55,,,
911,0.7335161704467348,831,64.805,,,1.6881552e+18,,,,,0.02,,,put,american,2023-12-15,100,65.0,,-0.00536507699905348,0.0001614319440121629,-0.00435514654224165,0.014913664630648978,0.39,5,0.0,0,,0.195,[219],322.0,0.02,1.6881318095935813e+18,1.0,-129.0,,,
1220,0.47039273902745393,2957,69.835,,,1.6879824e+18,,,,,0.16,,,put,american,2024-06-21,100,70.0,,-0.004962606787177891,0.00016159030508753374,-0.0017121465547739886,0.021481893906650434,0.33,36,0.0,0,,0.165,[233],302.0,0.16,1.687981515386e+18,1.0,-124.0,,,
15,1.1281444910927378,1,194.4,,,1.6881552e+18,,,,,63.06,,,call,american,2023-07-07,100,130.0,,0.9985514054133495,0.00016185155517049076,-0.026082237855882307,0.0015561582368473098,65.95,60,62.85,50,,64.4,[233],302.0,63.06,1.6881461668805537e+18,1.0,0.1,,,
1622,0.4579460743727123,31,54.615,,,1.685736e+18,,,,,0.84,,,put,american,2025-06-20,100,55.0,,-0.0074491837991010135,0.00016593999806749902,-0.0015771923118054032,0.05074825248384977,0.77,60,0.0,0,,0.385,[209],325.0,0.84,1.685719454836e+18,2.0,-140.0,,,
219,2.095281671108236,403,194.625,,,1.6868592e+18,,,,,121.0,,,call,american,2023-07-21,100,65.0,,0.9942474935347306,0.00016699252582913618,-0.04436766700113765,0.005477487440713294,131.0,1,128.25,1,,129.625,[209],307.0,121.0,1.686851768458e+18,1.0,0.325,,,
179,0.6832846161430582,37,134.99,,,1.6881552e+18,,,,,0.01,,,put,american,2023-07-14,100,135.0,,-0.0013228945387266002,0.00017295888062547846,-0.004143728884284969,0.002315050331188126,0.02,10,0.0,0,,0.01,[209],300.0,0.01,1.688153347610781e+18,1.0,-59.3,,,
269,0.4061706709843797,1483,260.005,,,1.6881552e+18,,,,,0.01,,,call,american,2023-07-21,100,260.0,,0.0009670803546481951,0.00017435453031811022,-0.0015106728889702273,0.0013683152535107857,0.01,55,0.0,0,,0.005,[209],307.0,0.01,1.6881551758522463e+18,1.0,65.705,,,
634,0.5775689676687609,25243,99.95,,,1.6881552e+18,,,,,0.03,,,put,american,2023-09-15,100,100.0,,-0.0029243331139370407,0.00017471120333798594,-0.002939703563257869,0.012500288344342074,0.07,18,0.03,271,,0.05,[219],304.0,0.03,1.6881420037550129e+18,1.0,-94.4,,,
551,0.6644387973963062,1370,104.96,,,1.6881552e+18,,,,,0.04,,,put,american,2023-08-18,100,105.0,,-0.002626322169352592,0.00017493052284021064,-0.003928699649665602,0.003907299129979275,0.05,1,0.03,5,,0.04,[209],322.0,0.04,1.6881534125263396e+18,1.0,-89.3,,,
1525,0.46718448562135195,601,59.665,,,1.6878096e+18,,,,,0.35,,,put,american,2025-01-17,100,60.0,,-0.007298038978656146,0.00017928132044139805,-0.001810956782360991,0.049106912383438894,0.65,2,0.02,18,,0.335,[209],307.0,0.35,1.687807887329e+18,15.0,-135.0,,,
1017,0.46996965608131513,4493,84.9,,,1.6881552e+18,,,,,0.11,,,put,american,2024-01-19,100,85.0,,-0.0041409468332488895,0.00017933269941589197,-0.0019379807534897163,0.01705714639175392,0.12,51,0.08,30,,0.1,[227],323.0,0.11,1.6881541427343421e+18,1.0,-109.0,,,
723,0.5248195870701982,1832,94.935,,,1.6881552e+18,,,,,0.05,,,put,american,2023-10-20,100,95.0,,-0.003368584888350907,0.00017958514609971293,-0.0024708244410014185,0.0142585585261701,0.09,164,0.04,23,,0.065,[209],300.0,0.05,1.6881386259066156e+18,3.0,-99.4,,,
1621,0.5345306692447698,332,49.355,,,1.6880688e+18,,,,,0.41,,,put,american,2025-06-20,100,50.0,,-0.010003922310331419,0.00018568089654209384,-0.0024379921026030016,0.10018280839193316,1.09,39,0.2,5,,0.645,[232],308.0,0.41,1.6880458835354522e+18,1.0,-145.0,,,
1119,0.46591010580553005,721,79.865,,,1.6881552e+18,,,,,0.13,,,put,american,2024-03-15,100,80.0,,-0.004891530320464864,0.0001875394738857239,-0.001972952724666334,0.01837712969304857,0.17,83,0.1,7,,0.135,[227],308.0,0.13,1.6881366629543795e+18,1.0,-114.0,,,
1716,0.4398161668637665,68,54.48,,,1.687896e+18,,,,,0.4,,,put,american,2025-12-19,100,55.0,,-0.009147496756955174,0.00018812115131304366,-0.0016013517919662387,0.10763064072901088,0.99,170,0.05,164,,0.52,[219],307.0,0.4,1.687882672428e+18,5.0,-140.0,,,
412,1.6639688764712504,0,194.775,,,,,,,,,,,call,american,2023-08-04,100,65.0,,0.9928672835447405,0.00019160546279256877,-0.033796743277470724,0.016549940209596388,131.1,1,128.45,1,,129.775,,,,,,0.475,,,
1172,0.34017726786897523,1233,197.825,,,1.6881552e+18,,,,,106.63,,,call,american,2024-06-21,100,90.0,,0.991210956562728,0.0001938512639483748,-0.01040290728034363,0.02004327231787612,109.8,90,105.85,90,,107.825,[235],301.0,106.63,1.6881465158294815e+18,7.0,3.525,,,
54,0.7136114374889376,0,255.005,,,1.6881552e+18,,,,,0.01,,,call,american,2023-07-07,100,255.0,,0.0010216131988635521,0.00019471409415359689,-0.00515295596131732,0.0006905890334624734,0.01,100,0.0,0,,0.005,[219],312.0,0.01,1.6881541811640182e+18,1.0,60.705,,,
162,0.4768017627724257,715,255.005,,,1.6881552e+18,,,,,0.01,,,call,american,2023-07-14,100,255.0,,0.001023523093549106,0.00019546792224655238,-0.0023227256729148023,0.0010611001112701493,0.01,519,0.0,0,,0.005,[219],303.0,0.01,1.688153145175376e+18,1.0,60.705,,,
1222,0.40956192080354514,2661,79.85,,,1.6879824e+18,,,,,0.3,,,put,american,2024-06-21,100,80.0,,-0.00525839962773786,0.00019568631522292403,-0.0015529764211987688,0.028184690843011548,0.28,80,0.02,410,,0.15,[209],304.0,0.3,1.687959191921e+18,1.0,-114.0,,,
1373,0.3147185934682257,0,199.175,,,,,,,,,,,call,american,2024-12-20,100,85.0,,0.9882133219460688,0.00019611128150011386,-0.009299279658544293,0.050439570367540994,116.15,90,112.2,90,,114.175,,,,,,4.875,,,
626,0.3266913151189932,12306,300.015,,,1.6881552e+18,,,,,0.02,,,call,american,2023-09-15,100,300.0,,0.001808615560836341,0.00019908671313703552,-0.001141221701590956,0.01043876578830902,0.02,125,0.01,4,,0.015,[209],302.0,0.02,1.688149887443893e+18,1.0,105.715,,,
287,0.6956179938166783,14399,124.98,,,1.6881552e+18,,,,,0.02,,,put,american,2023-07-21,100,125.0,,-0.0020070787094969064,0.00020014635484420253,-0.004959331177686197,0.0027520943289255327,0.03,5,0.01,9,,0.02,[209],300.0,0.02,1.6881550271461366e+18,9.0,-69.3,,,
462,0.7331593320854952,3,109.96,,,1.6881552e+18,,,,,0.01,,,put,american,2023-08-04,100,110.0,,-0.002825488314749794,0.00020134412620373242,-0.005527913427333652,0.009185984016509618,0.07,13,0.01,24,,0.04,[209],304.0,0.01,1.6881521815049654e+18,3.0,-84.3,,,
1479,0.31058643239207384,492,199.425,,,1.6859952e+18,,,,,104.55,,,call,american,2025-01-17,100,85.0,,0.9874429742847122,0.00020719742155253783,-0.009275906352068299,0.05101207275894784,116.4,27,112.45,27,,114.425,[209],313.0,104.55,1.685972256458e+18,1.0,5.125,,,
914,0.590084888285493,2886,79.835,,,1.6880688e+18,,,,,0.06,,,put,american,2023-12-15,100,80.0,,-0.005772907442715483,0.0002139860696429755,-0.0037011239230571756,0.01598831853259555,0.31,1,0.02,55,,0.165,[219],312.0,0.06,1.6880619429912663e+18,1.0,-114.0,,,
822,0.5328601034937421,497,89.89,,,1.687896e+18,,,,,0.1,,,put,american,2023-11-17,100,90.0,,-0.00480909414151749,0.0002181848446418814,-0.003077670871996794,0.015374710925424251,0.17,10,0.05,69,,0.11,[209],316.0,0.1,1.687872600229e+18,6.0,-104.0,,,
1624,0.40899222883515013,110,64.59,,,1.6869456e+18,,,,,0.5,,,put,american,2025-06-20,100,65.0,,-0.00897459479284174,0.0002206004896403348,-0.001642403541406985,0.054726463964090664,0.8,4,0.02,15,,0.41,[227],312.0,0.5,1.686923103359e+18,1.0,-130.0,,,
53,0.6674578289979531,592,250.005,,,1.6869456e+18,,,,,0.01,,,call,american,2023-07-07,100,250.0,,0.0010885184834081212,0.0002212792731708147,-0.005124665934128094,0.000684873026539807,0.01,173,0.0,0,,0.005,[219],316.0,0.01,1.686925227591e+18,1.0,55.705,,,
112,2.7882369145700876,0,194.725,,,,,,,,,,,call,american,2023-07-14,100,65.0,,0.9915070065721987,0.00022359001308592426,-0.0965661070028062,0.010274208255793855,130.95,1,128.5,50,,129.725,,,,,,0.425,,,
635,0.545245140347791,11016,104.94,,,1.6881552e+18,,,,,0.05,,,put,american,2023-09-15,100,105.0,,-0.0036373579969626196,0.00022388471228413547,-0.0033490593012910114,0.012773184935462136,0.08,52,0.04,23,,0.06,[209],300.0,0.05,1.6881524743143066e+18,7.0,-89.4,,,
111,3.093417255138089,0,194.825,,,,,,,,,,,call,american,2023-07-14,100,60.0,,0.9903103691092453,0.00022638703542286265,-0.11822282459531475,0.009797782011442262,135.95,1,133.7,1,,134.825,,,,,,0.525,,,
1018,0.4520890380166887,15598,89.88,,,1.6881552e+18,,,,,0.13,,,put,american,2024-01-19,100,90.0,,-0.005116548792539837,0.0002267475350547845,-0.0022599618879853025,0.01757167594786399,0.15,178,0.09,1,,0.12,[232],308.0,0.13,1.6881551265781379e+18,1.0,-104.0,,,
1120,0.44811987455119173,703,84.845,,,1.6879824e+18,,,,,0.18,,,put,american,2024-03-15,100,85.0,,-0.0058159410499642305,0.00022947335408046008,-0.0022255725526607434,0.02639880859754854,0.2,134,0.11,281,,0.155,[232],308.0,0.18,1.687979658295e+18,1.0,-109.0,,,
